Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
20,20,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,2,0.0,SAT,,0.026,
21,21,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,2,0.0,SAT,,0.03,
22,22,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,2,0.0,SAT,,0.026,
23,23,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
24,24,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
25,25,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
26,26,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.027,
27,27,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
28,28,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
29,29,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
30,30,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
31,31,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
32,32,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,3,0.0,SAT,,0.026,
33,33,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
34,34,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.031,
35,35,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.03,
36,36,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
37,37,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.027,
38,38,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
39,39,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.027,
40,40,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
41,41,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
42,42,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.026,
43,43,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,4,0.0,SAT,,0.029,
44,44,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
45,45,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.027,
46,46,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.027,
47,47,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
48,48,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
49,49,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.027,
50,50,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
51,51,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
52,52,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.03,
53,53,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.026,
54,54,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,5,0.0,SAT,,0.031,
55,55,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.031,
56,56,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.029,
57,57,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.027,
58,58,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.028,
59,59,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.028,
60,60,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
61,61,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.027,
62,62,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
63,63,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.029,
64,64,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
65,65,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,6,0.0,SAT,,0.026,
66,66,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
67,67,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
68,68,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
69,69,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
70,70,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
71,71,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
72,72,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
73,73,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.027,
74,74,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
75,75,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
76,76,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,7,0.0,SAT,,0.026,
77,77,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
78,78,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.028,
79,79,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.028,
80,80,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
81,81,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
82,82,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.027,
83,83,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.031,
84,84,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.027,
85,85,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.029,
86,86,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.028,
87,87,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,8,0.0,SAT,,0.026,
88,88,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.026,
89,89,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.028,
90,90,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.029,
91,91,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.026,
92,92,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.012,
93,93,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.03,
94,94,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.029,
95,95,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.027,
96,96,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.027,
97,97,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.026,
98,98,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,9,0.0,SAT,,0.026,
99,99,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.029,
100,100,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.025,
101,101,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.029,
102,102,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
103,103,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
104,104,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
105,105,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
106,106,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
107,107,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.031,
108,108,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
109,109,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,10,0.0,SAT,,0.026,
110,110,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
111,111,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
112,112,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.027,
113,113,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
114,114,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
115,115,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
116,116,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
117,117,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
118,118,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.025,
119,119,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.026,
120,120,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,11,0.0,SAT,,0.028,
121,121,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
122,122,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
123,123,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
124,124,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.025,
125,125,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
126,126,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
127,127,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
128,128,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
129,129,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
130,130,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.025,
131,131,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,12,0.0,SAT,,0.026,
132,132,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.032,
133,133,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
134,134,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
135,135,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.025,
136,136,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
137,137,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
138,138,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
139,139,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
140,140,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
141,141,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.025,
142,142,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,13,0.0,SAT,,0.026,
143,143,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.028,
144,144,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.026,
145,145,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.026,
146,146,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.025,
147,147,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.026,
148,148,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.028,
149,149,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.028,
150,150,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.025,
151,151,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.031,
152,152,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.029,
153,153,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,14,0.0,SAT,,0.03,
154,154,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
155,155,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
156,156,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
157,157,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
158,158,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
159,159,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.027,
160,160,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
161,161,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
162,162,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
163,163,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
164,164,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,15,0.0,SAT,,0.026,
165,165,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
166,166,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
167,167,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.027,
168,168,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
169,169,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.029,
170,170,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
171,171,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
172,172,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
173,173,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.026,
174,174,1,-80.0,0,10.0,-1,0.0,0.0,1,-80.0,16,0.0,SAT,,0.025,
